file_names,index,simulated_showers
gamma_20deg_0deg_run2651___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2652___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2653___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2654___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2655___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2656___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2657___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2658___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2659___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2660___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2661___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2662___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2663___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2664___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2665___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2666___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2667___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2668___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2669___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2670___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2671___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2672___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2673___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2674___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2675___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2676___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2677___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2678___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2679___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2680___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2681___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2682___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2683___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2684___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2685___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2686___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2687___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2688___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2689___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2690___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2691___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2692___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2693___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2694___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2695___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2696___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2697___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2698___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2699___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run2700___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3677___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3678___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3689___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3690___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3692___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3698___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3699___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3700___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3706___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3709___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3710___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3712___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3713___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3714___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3715___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3716___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3717___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3718___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3719___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3720___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3721___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3722___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3723___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3724___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3725___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3726___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3727___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3728___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3729___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3730___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3731___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3732___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3733___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3734___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3735___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3736___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3737___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3738___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3739___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3740___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3741___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3742___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3743___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3744___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3745___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3746___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3747___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3748___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3749___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3750___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3751___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3752___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3753___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3754___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3755___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3756___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3757___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3758___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3759___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3760___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3761___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3762___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3763___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3764___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3765___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3766___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3767___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3768___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3769___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3770___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3771___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3772___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3773___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3774___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3775___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3776___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3777___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3778___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3779___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3780___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3782___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3783___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3784___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3785___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3786___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3787___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3788___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3789___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3790___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3791___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3793___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3794___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3796___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3797___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3799___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3801___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3802___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3805___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3806___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run3807___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,20000
gamma_20deg_0deg_run4601___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4602___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4603___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4604___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4605___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4606___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4607___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4608___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4609___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4610___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4611___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4612___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4613___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4614___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4615___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4616___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4617___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4618___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4619___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4620___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4621___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4622___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4623___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4624___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4625___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4626___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4627___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4628___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4629___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4630___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4631___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4632___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4633___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4634___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4635___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4636___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4637___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4638___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4639___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4640___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4641___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4642___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4643___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4644___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4645___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4646___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4647___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4648___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4649___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4650___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4651___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4652___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4653___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4654___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4655___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4656___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4657___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4658___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4659___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4660___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4661___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4662___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4663___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4664___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4665___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4666___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4667___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4668___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4669___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4670___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4671___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4672___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4673___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4674___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4675___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4676___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4677___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4678___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4679___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4680___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4681___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4682___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4683___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4684___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4685___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4686___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4687___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4688___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4689___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4690___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4691___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4692___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4693___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4694___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4695___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4696___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4697___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4698___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4699___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4700___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
gamma_20deg_0deg_run4701___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG_cone10,-2.0,20000
